track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views
Still With You,Jung Kook,1,2020,6,5,31,39,38411956,2,107,88,Minor,53,34,47,9,0,83,4,Still With You,Still With You,Jung Kook,6/5/2020,QM6N22094716,"1,610",36.5,"188,249,146","18,003","4,851,271",72.0,"47,301,413","809,460",,,
All My Life (feat. J. Cole),"J. Cole, Lil Durk",2,2023,5,12,2175,23,144565150,69,145,143,Major,83,69,44,15,0,10,33,All My Life (feat. J. Cole),All My Life (feat. J. Cole),Lil Durk,5/12/2023,USQX92302957,90,162.0,"333,202,114","108,322","41,018,697",68.0,"203,487,345","2,084,532","928,132","63,253,779","748,253,884"
Say Yes To Heaven,Lana Del Rey,1,2023,3,17,2000,46,127567540,49,105,100,Minor,49,17,35,71,9,11,3,Say Yes To Heaven,Say Yes To Heaven (sim0ne & Melo Nada Remix),Lana Del Rey,3/17/2023,GBUM72304301,620,61.1,"513,353,284","73,253","71,366,345",80.0,"91,324,061","1,419,414","42,282","19,858,700","152,008,937"
Snooze,SZA,1,2022,12,9,2839,25,399686758,58,156,143,Major,56,39,55,14,0,11,13,Snooze,SOS,SZA,12/9/2022,USRC12204591,97,153.3,"1,013,350,808","108,036","86,470,319",84.0,"390,677,417","2,521,214","402,338","97,819,766","887,803,828"
Summertime Sadness,Lana Del Rey,1,2011,1,1,20333,52,983637508,89,143,112,Minor,56,24,66,7,0,12,3,Summertime Sadness,Born To Die (Deluxe Version),Lana Del Rey,1/1/2011,GBUM71111565,"2,606",27.7,"1,442,872,605","204,954","53,282,968",79.0,"572,303,765","6,181,000","423,666","173,066,210","1,549,975,311"
Take Two,BTS,1,2023,6,9,674,47,118482347,20,106,93,Major,62,57,59,3,0,38,3,Take Two,Take Two,BTS,6/9/2023,USA2P2323050,"3,461",23.2,"259,288,333","9,472","17,478,821",69.0,"40,948,018","2,324,228","432,500","93,022,348","503,776,050"
Lover,Taylor Swift,1,2012,1,1,8448,23,882831184,160,110,206,Major,43,50,55,50,0,15,10,Lover,Lover,Taylor Swift,8/16/2019,USUG11901473,"1,507",37.8,"1,413,268,808","104,435","94,697,921",81.0,"492,503,095","6,305,357","400,078","142,555,742","921,980,357"
Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",3,2022,12,2,2110,58,286400165,17,119,88,Minor,68,17,71,15,0,11,5,Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS,Metro Boomin,12/2/2022,USUG12208784,269,94.5,"682,837,690","155,771","28,629,209",80.0,"191,823,612","1,853,827","41,044","23,532,424","185,584,934"
Chemical,Post Malone,1,2023,4,14,2528,39,172825906,56,91,170,Major,50,37,90,0,0,12,5,Chemical,Chemical,Post Malone,4/14/2023,USUM72305205,250,97.6,"503,574,147","79,679","43,648,353",75.0,"90,349,145","902,237","20,078","8,878,995","134,469,226"
Mockingbird,Eminem,1,2004,1,1,12985,61,1241559043,49,98,84,Minor,62,24,67,21,0,13,28,Mockingbird,Encore (Deluxe),Eminem,11/12/2004,USIR10400813,"3,983",21.4,"1,680,919,413","293,385","44,640,604",82.0,"244,059,770","2,900,004","12,730","8,273,097","76,886,329"
New Jeans,NewJeans,1,2023,7,7,77,35,29562220,8,166,134,Minor,81,53,72,51,0,12,5,New Jeans,NewJeans 'Super Shy',NewJeans,7/7/2023,USA2P2330067,"2,840",26.3,"253,890,110","22,593","5,131,270",73.0,"32,342,210","1,238,077","93,504","33,300,089","242,425,753"
Primera Cita,Carin Leon,1,2022,4,20,266,27,77309611,6,40,158,Major,54,50,40,61,0,10,6,Primera Cita,La Primera Cita - Single,Carin Leon,4/20/2023,QZQMB2104890,290,90.5,"598,006,591","35,842","34,735,524",80.0,"415,255,950","1,480,134","916,093","96,228,889","1,108,602,382"
Cold Heart - PNAU Remix,"Dua Lipa, Elton John, Pnau",3,2017,11,10,21097,52,1605224506,384,135,116,Major,80,92,80,4,0,10,3,Cold Heart - PNAU Remix,Diamonds (Deluxe),Elton John,11/10/2017,GBUM72104705,565,64.0,"2,011,121,774","314,601","173,805,568",77.0,"545,470,329","2,971,579","472,726","57,732,873","943,751,388"
Dandelions,Ruth B.,1,2017,4,28,3423,21,1116995633,41,100,117,Major,61,45,69,2,0,9,3,Dandelions,Dandelions,Ruth B.,4/28/2017,USSM11703468,"2,383",29.2,"1,561,518,107","183,674","67,708,124",82.0,"96,339,252","1,072,061","2,320,661","904,381,932","7,603,775,552"
Bones,Imagine Dragons,1,2021,3,11,4198,44,838079900,98,108,114,Minor,77,65,72,2,0,7,5,Bones,Bones,Imagine Dragons,3/11/2022,USUM72201759,180,112.0,"1,227,475,431","180,053","70,861,210",78.0,"584,854,654","6,691,488","341,199","191,133,207","2,255,843,288"
Set Fire to the Rain,Adele,1,2011,1,1,14739,43,1163620694,88,112,108,Minor,61,47,68,0,0,13,3,Set Fire to the Rain,More Music 2011,Adele,1/1/2011,GBBKS1000348,"1,518",37.7,"1,595,514,674","186,319","52,679,491",77.0,"959,699,985","5,310,150","905,837","343,302,209","3,469,644,756"
Money Trees,"Kendrick Lamar, Jay Rock",2,2012,1,1,26792,32,1093605526,69,113,144,Minor,74,37,53,7,0,21,10,Money Trees,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,1/1/2012,USUM71210785,"2,167",30.8,"1,476,217,041","352,198","59,811,242",75.0,"385,175,377","3,054,056","1,174,942","197,659,809","1,484,578,640"
Tak Segampang Itu,Anggi Marito,1,2022,12,2,213,6,179659294,7,6,130,Major,51,18,44,76,0,11,3,Tak Segampang Itu,Tak Segampang Itu,Anggi Marito,12/2/2022,IDUM72200281,"2,253",30.1,"415,357,981","14,918","7,489,575",74.0,"201,860,884","912,928","399,388","88,921,840","1,171,868,533"
LAGUNAS,"Jasiel Nuï¿½ï¿½ez, Peso P",2,2023,6,22,58,18,39058561,2,106,116,Major,77,79,62,33,1,15,3,LAGUNAS,LAGUNAS,Peso Pluma,6/22/2023,QM7282306255,"1,339",40.6,"301,396,080","23,886","6,601,410",74.0,"85,636,375","455,525","133,500","29,951,984","232,731,548"
No Role Modelz,J. Cole,1,2014,12,9,21164,36,1791000570,80,65,100,Minor,70,47,52,30,0,6,33,No Role Modelz,2014 Forest Hills Drive,J. Cole,12/9/2014,USQX91402598,955,49.3,"2,235,160,830","403,355","73,668,045",81.0,"656,310,159","4,852,226","744,556","138,864,977","885,273,359"
Tattoo,Loreen,1,2023,2,25,2988,59,201660859,74,102,150,Minor,55,30,78,24,0,12,8,Tattoo,Tattoo,Loreen,2/25/2023,SEUM72201638,221,103.9,"518,846,340","83,033","48,268,736",77.0,"348,331,280","3,205,077","236,349","68,936,229","718,955,243"
Rara Vez,"Taiu, Milo j",2,2023,2,8,893,38,248088961,19,23,120,Minor,84,96,71,18,0,34,17,Rara Vez,Rara Vez,Taiu,2/8/2023,ARUM72300004,860,52.4,"544,165,928","58,646","20,499,657",77.0,"200,445,038","1,806,923","302,386","150,768,049","1,522,432,243"
VAGABUNDO,"Sebastian Yatra, Manuel Turizo, Beï¿½ï",3,2023,5,12,1094,34,90839753,40,58,127,Minor,82,89,85,4,0,23,6,VAGABUNDO,VAGABUNDO,Sebastian Yatra,5/12/2023,USUM72305982,578,63.3,"337,650,898","44,292","44,021,764",75.0,"226,249,916","862,952","241,103","34,797,656","505,139,679"
august,Taylor Swift,1,2020,7,24,7324,22,607123776,25,81,90,Major,51,42,61,53,0,9,3,august,folklore,Taylor Swift,7/24/2020,USUG12002842,"3,016",25.3,"1,101,296,591","84,267","76,240,482",79.0,"143,962,401","1,331,866","640,459","106,537,532","779,402,493"
LUNA,"Junior H, Peso Pluma",2,2023,6,22,201,11,55842345,19,117,128,Minor,75,79,63,33,0,15,4,LUNA,FERXXOCALIPSIS,Feid,12/1/2023,USUM72318216,178,112.6,"606,124,553","40,628","139,802,900",86.0,"166,363,445","1,019,744","14,519","5,128,004","29,601,244"
Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",2,2023,3,10,5120,48,211050784,161,115,143,Major,64,31,87,4,4,8,4,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding),Calvin Harris,3/10/2023,GBARL2300300,470,71.1,"425,999,315","91,229","100,955,340",74.0,"81,238,584","760,116","144,223","20,190,291","342,295,893"
Nonsense,Sabrina Carpenter,1,2022,7,15,2346,27,342897938,69,12,139,Major,74,68,68,3,0,26,4,Nonsense,emails i can't send,Sabrina Carpenter,7/15/2022,USUM72210708,"1,129",44.8,"817,286,460","55,620","61,610,668",83.0,"156,580,179","1,685,462","179,864","36,883,907","357,890,160"
Que Vuelvas,"Carin Leon, Grupo Frontera",2,2022,12,9,763,26,2762,21,110,162,Major,49,78,64,19,0,11,4,Que Vuelvas,Que Vuelvas - Single,Carin Leon,12/9/2022,QZWT32210000,314,86.1,"684,853,927","42,893","25,716,699",73.0,"547,937,715","1,638,787","1,100,030","91,969,060","1,162,186,778"
Por las Noches,Peso Pluma,1,2021,6,11,457,24,330346424,8,116,92,Major,81,39,60,31,0,7,3,Por las Noches,Por las Noches,Peso Pluma,6/11/2021,FR96X2198154,"1,509",37.8,"541,105,655","34,793","10,847,105",43.0,"580,242,662","3,118,669","183,100","68,355,371","616,205,518"
Feliz Cumpleaï¿½ï¿½os Fe,Feid,1,2022,8,19,3430,38,601863821,45,69,95,Major,87,57,55,10,0,29,7,Feliz Cumpleaï¿½ï¿½os Fe,Feliz Cumpleaï¿½ï¿½os Fe,Feid,8/19/2022,USUM72215366,483,70.1,"944,833,760","84,300","40,737,356",78.0,"442,672,273","1,382,190","712,759","110,146,879","1,137,735,925"
Watermelon Sugar,Harry Styles,1,2019,11,17,21915,34,2322580122,437,115,95,Major,55,56,82,12,0,34,5,Watermelon Sugar,Watermelon Sugar,Harry Styles,11/17/2019,USSM11912587,243,99.7,"2,708,151,499","298,135","159,003,869",82.0,"872,052,223","11,269,126","1,375,118","301,076,974","2,738,127,473"
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro, Bizarrap",2,2023,6,21,871,32,66902503,25,59,128,Major,78,59,65,10,0,26,5,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro: Bzrp Music Sessions, Vol. 56 - Single",Bizarrap,6/21/2023,UYB282301037,"3,025",25.2,"170,834,610","35,849","20,377,164",65.0,"7,206,357","63,881",,,
Queencard,(G)I-DLE,1,2023,5,15,451,33,96273746,10,126,130,Minor,82,69,83,3,0,27,5,Queencard,I feel,(G)I-DLE,5/15/2023,KRA392300001,616,61.2,"289,304,213","25,925","7,047,731",72.0,"336,281,559","3,407,011","404,600","257,833,478","1,992,738,757"
OMG,NewJeans,1,2023,1,2,1783,27,430977451,26,124,127,Minor,80,74,77,36,0,11,4,OMG,NewJeans 'OMG',NewJeans,1/2/2023,USA2P2251723,632,60.5,"675,591,495","53,019","18,823,180",75.0,"296,668,872","3,652,203","566,750","299,538,483","2,441,354,214"
"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",2,2023,1,11,5724,44,721975598,119,108,122,Minor,78,50,63,27,0,9,5,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,1/11/2023,UYB282301031,73,174.3,"946,941,510","100,130","74,836,321",74.0,"776,436,101","12,951,756","4,210,895","797,017,650","11,936,401,096"
505,Arctic Monkeys,1,2007,4,20,13985,25,1217120710,30,80,140,Major,52,20,85,0,0,7,5,505,Favourite Worst Nightmare,Arctic Monkeys,4/21/2007,GBCEL0700074,"3,999",21.3,"1,660,504,577","315,657","60,158,552",80.0,"611,110,729","4,963,235","52,713","40,161,014","229,596,064"
Trance (with Travis Scott & Young Thug),"Travis Scott, Young Thug, Metro Boomin",3,2022,12,2,1682,46,276259178,24,90,119,Minor,75,48,53,18,0,18,34,Trance (with Travis Scott & Young Thug),HEROES & VILLAINS,Metro Boomin,12/2/2022,USUG12208787,429,74.4,"637,325,281","142,076","31,958,929",79.0,"25,776,208","246,133","12,122","7,811,781","58,477,615"
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya, Varun Jain",5,2023,5,22,182,8,54225632,3,88,110,Minor,76,96,72,32,0,9,4,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,5/22/2023,INH102307782,961,49.2,"203,379,355","14,067","8,370,027",63.0,"361,600,873","2,581,315",,,
Perfect,Ed Sheeran,1,2017,1,1,16596,13,2559529074,7,0,95,Major,60,17,45,16,0,11,2,Perfect,ýý (Deluxe),Ed Sheeran,3/3/2017,GBAHS1700024,81,167.5,"2,969,999,682","280,165","116,921,604",81.0,"6,473,698,897","39,632,673","6,642,975","601,244,764","7,647,479,866"
Romantic Homicide,d4vd,1,2022,7,20,2335,23,681583126,82,55,132,Major,56,20,55,45,1,32,3,Romantic Homicide,Romantic Homicide,d4vd,7/20/2022,QZMEM2232831,308,86.8,"1,136,504,636","152,157","60,605,828",81.0,"154,143,867","2,307,573","515,601","215,294,962","1,306,972,284"
Believer,Imagine Dragons,1,2017,1,31,18986,23,2594040133,250,121,125,Minor,77,74,78,4,0,23,11,Believer,Believer,Imagine Dragons,1/31/2017,USUM71700626,119,142.2,"3,006,226,762","335,880","89,243,475",81.0,"4,495,059,988","42,240,881","5,745,117","453,132,709","5,876,458,723"
Novo Balanï¿½,"Veigh, Bvga Beatz, Supernova Ent, Prod Malax",4,2023,5,19,283,7,81102253,6,9,124,Minor,84,65,50,67,0,13,6,Novo Balanï¿½,Dos Prï¿½ï¿½dios De,Veigh,5/19/2023,QZMWW2396002,"1,408",39.4,"258,439,807","33,493","8,747,668",69.0,"175,669,334","1,312,815",,,
Without Me,Eminem,1,2002,1,1,21081,43,1687664027,98,76,112,Major,92,67,66,0,0,36,9,Without Me,Without Me,Halsey,10/4/2018,USUM71813499,200,107.4,"2,042,792,456","198,888","69,311,277",75.0,"2,018,089,906","20,528,541","3,897,257","208,270,183","2,216,715,741"
Ojitos Lindos,"Bomba Estï¿½ï¿½reo, Bad B",2,2022,5,6,6135,38,1133865788,71,113,80,Minor,65,27,69,8,0,53,4,Ojitos Lindos,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214888,188,110.7,"1,421,763,497","152,592","62,313,059",78.0,"945,857,087","5,587,691","179,400","14,518,451","225,142,753"
Somewhere Only We Know,Keane,1,2004,1,1,20015,16,1089402494,107,69,172,Major,45,33,59,6,0,8,3,Somewhere Only We Know,Somewhere Only We Know,Gustixa,9/5/2022,QZNWV2251985,"2,286",29.9,"53,532,212","9,646","1,321,681",43.0,"98,671,018","1,371,770","1,952,800","122,253,971","1,659,044,866"
Those Eyes,New West,1,2019,5,10,1507,14,411747614,24,71,120,Major,60,24,35,73,0,31,3,Those Eyes,Those Eyes,New West,5/10/2019,TCAEE1990215,"3,613",22.6,"785,139,012","119,530","33,481,593",73.0,"147,215,663","1,730,949","114,347","79,425,600","594,352,793"
El Gordo Trae El Mando,Chino Pacas,1,2023,1,27,539,21,255932395,7,71,140,Minor,74,96,80,18,0,5,5,El Gordo Trae El Mando,El Gordo Trae El Mando,Chino Pacas,1/27/2023,FR10S2386363,720,57.1,"545,234,876","38,598","20,258,181",76.0,"178,469,204","907,782","1,400,000","127,515,608","1,417,345,345"
Mi Bello Angel,Natanael Cano,1,2023,6,30,86,8,31873544,7,76,128,Minor,81,90,77,1,0,9,5,Mi Bello Angel,Nata Montana,Natanael Cano,6/30/2023,USWL12301027,"1,421",39.1,"349,522,530","23,359","14,819,855",76.0,"146,063,277","734,128","8,095","9,061,160","55,484,022"
Bye,Peso Pluma,1,2023,5,26,324,14,95053634,13,110,122,Major,78,70,81,57,0,10,5,Bye,Bye,Peso Pluma,5/26/2023,QM6P42321186,"1,196",43.3,"252,239,644","24,974","6,379,185",65.0,"157,154,307","1,031,138","408,410","96,001,756","1,121,997,176"
Danza Kuduro,"Don Omar, Lucenzo",2,2010,1,1,17138,37,1279434863,119,81,130,Major,47,86,92,8,0,5,24,Danza Kuduro,Vem Dancar Kuduro,Don Omar,1/1/2010,USUM71020778,"1,605",36.6,"1,656,974,409","266,408","90,687,992",76.0,"597,309,937","3,662,324","61,112","16,978,206","191,397,624"
Nosso Quadro,"Ana Castela, AgroPlay",2,2023,2,2,894,9,233801632,14,88,160,Major,69,61,71,33,0,31,20,Nosso Quadro,AgroPlay Verï¿½ï¿½o V,AgroPlay,2/2/2023,BCA6L2300010,926,50.1,"423,018,422","23,872","16,779,061",63.0,"361,813,279","1,727,192","288,613","21,077,364","277,692,228"
Locked Out Of Heaven,Bruno Mars,1,2012,12,5,1622,9,1481349984,0,0,144,Major,73,87,70,6,0,28,5,Locked Out Of Heaven,NRJ 200% Hits 2013,Bruno Mars,1/1/2012,USAT21203287,"1,602",36.6,"2,004,657,631","277,766","134,689,771",83.0,"1,400,581,749","9,714,447","49,296","11,894,522","91,255,671"
Un Finde | CROSSOVER #2,"Big One, FMK, Ke personajes",3,2023,4,4,561,14,142095275,4,14,192,Major,50,85,52,11,0,28,6,Un Finde | CROSSOVER #2,Un Finde | CROSSOVER #2,Big One,4/4/2023,ARP7V2300002,588,62.6,"361,219,290","34,991","12,554,230",72.0,"319,150,330","1,101,883","710,900","63,611,915","947,077,415"
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2,2022,6,17,5871,27,618885532,81,121,163,Major,54,40,67,0,0,9,17,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",Drake,6/17/2022,USUG12204897,192,109.7,"971,473,231","239,671","77,479,207",78.0,"198,796,965","2,003,253","803,500","85,725,313","926,300,276"
Counting Stars,OneRepublic,1,2013,1,1,29215,43,2011464183,179,97,122,Minor,66,48,71,6,0,12,4,Counting Stars,Native (Standard),OneRepublic,1/1/2013,USUM71301306,892,51.1,"2,466,006,842","343,135","114,346,295",81.0,"304,524,339","2,956,756","382,991","125,290,160","1,245,061,983"
Ghost,Justin Bieber,1,2021,3,19,5866,24,1167330737,107,38,154,Major,61,41,74,21,0,40,6,Ghost,Justice,Justin Bieber,3/19/2021,USUM72102635,283,91.5,"1,586,830,204","151,923","73,574,395",80.0,"476,319,277","4,622,504","797,409","122,390,348","1,180,485,094"
Under The Influence,Chris Brown,1,2019,10,4,3859,26,929964809,133,181,117,Minor,73,31,69,6,0,11,4,Under The Influence,Indigo (Extended),Chris Brown,10/4/2019,USRC11902743,423,74.9,"1,249,760,413","202,465","56,664,631",79.0,"699,931,779","6,139,127","1,107,358","252,070,540","2,436,202,278"
PRC,"Natanael Cano, Peso Pluma",2,2023,1,23,961,26,436027885,19,143,138,Minor,78,89,83,10,0,12,5,PRC,PRC,Peso Pluma,1/24/2023,QM4TW2315684,522,67.4,"668,103,212","52,040","23,580,184",69.0,"417,352,534","2,399,654",,63,"1,213"
One Dance,"Drake, WizKid, Kyla",3,2016,4,4,43257,24,2713922350,433,107,104,Major,77,36,63,1,0,36,5,One Dance,One Dance (feat. Wizkid & Kyla) - Single,Drake,4/4/2016,USCM51600028,518,67.9,"3,192,204,066","379,853","131,832,723",82.0,"456,806,913","5,068,762","2,381,341","51,227,212","388,544,079"
Save Your Tears,The Weeknd,1,2020,3,20,12688,13,1591223784,197,115,118,Major,68,61,82,2,0,50,3,Save Your Tears,After Hours,The Weeknd,3/20/2020,USUG12000658,371,79.9,"1,995,511,952","304,456","63,126,296",80.0,"365,257,705","2,699,016","415,050","137,726,738","1,154,403,769"
Sure Thing,Miguel,1,2010,5,25,13801,19,950906471,137,125,81,Minor,68,51,60,3,0,19,10,Sure Thing,All I Want Is You,Miguel,5/25/2010,USJI10800160,"2,362",29.3,"1,335,928,309","190,857","100,835,580",81.0,"165,856,240","1,428,581","235,546","71,440,021","595,426,317"
The Night We Met,Lord Huron,1,2015,2,2,18515,35,1410088830,70,82,174,Major,45,10,37,97,25,64,4,The Night We Met,The Night We Met,Lord Huron,2/9/2015,US53Q1200103,"1,226",42.7,"2,097,181,065","286,668","123,211,490",84.0,"807,672,690","8,866,507","451,668","239,330,349","1,722,597,041"
We Found Love,"Rihanna, Calvin Harris",2,2011,1,1,36843,21,1235005533,321,91,128,Major,73,60,77,3,0,11,4,We Found Love,Talk That Talk (Explicit),Rihanna,1/1/2011,USUM71115507,"1,965",32.5,"1,655,539,775","219,739","111,528,796",79.0,"1,438,850,843","6,775,048",,"141,145","831,485"
When I Was Your Man,Bruno Mars,1,2012,12,5,2420,11,1661187319,0,0,145,Major,60,43,27,94,0,14,4,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,12/7/2012,USAT21206701,"4,187",20.7,"2,106,040,891","231,184","111,114,931",81.0,"275,768,987","2,172,034","237,576","72,740,220","624,816,222"
Let Me Down Slowly,Alec Benjamin,1,2018,5,25,5897,19,1374581173,0,0,150,Minor,65,51,55,73,0,14,3,Let Me Down Slowly,Let Me Down Slowly,Alec Benjamin,5/25/2018,USAT21802284,769,55.3,"1,709,991,997","187,053","79,925,766",80.0,"1,447,964,376","19,917,766","2,026,064","188,810,282","2,833,687,729"
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","A$AP Rocky, Metro Boomin, Roisee",3,2023,6,2,727,16,94186466,17,60,90,Minor,60,13,53,4,0,21,4,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin,6/2/2023,USUM72308540,913,50.5,"247,682,011","67,166","13,150,883",72.0,"81,060,467","925,753","13,500","6,210,382","38,882,669"
Do I Wanna Know?,Arctic Monkeys,1,2013,1,1,33783,26,1788326445,133,92,85,Major,55,42,53,17,0,22,3,Do I Wanna Know?,AM,Arctic Monkeys,1/1/2013,GBCEL1300362,"1,837",33.9,"2,188,592,950","361,827","91,030,520",81.0,"457,550,865","4,610,448","13,917","12,237,124","71,629,637"
Demons,Imagine Dragons,1,2012,1,1,26694,13,1840364617,65,82,180,Major,33,38,71,20,0,28,5,Demons,Continued Silence - EP,Imagine Dragons,1/1/2012,USUM71201071,847,52.8,"2,270,796,677","263,640","71,470,111",80.0,"1,738,647,396","12,375,429","261,866","25,465,591","296,361,891"
ýýýýýýýýýýýý,YOASOBI,1,2023,4,12,356,16,143573775,35,102,166,Major,57,84,94,11,0,37,9,ýýýýýýýýýýýý,ýýýýýýýýýýýý,YOASOBI,4/12/2023,JPP302300157,351,81.8,"356,559,943","47,785","12,078,942",69.0,"490,408,465","4,295,510","504,800","162,429,655","1,871,819,472"
Reminder,The Weeknd,1,2016,11,25,6518,17,684675814,45,85,160,Major,71,40,50,16,0,16,22,Reminder,Starboy,The Weeknd,11/25/2016,USUG11600998,"2,890",25.9,"1,015,965,940","125,348","27,076,169",77.0,"530,807,213","3,439,489","515,202","51,866,413","445,032,303"
Shake It Off,Taylor Swift,1,2014,1,1,21335,13,1113838873,328,70,160,Major,65,95,80,5,0,41,16,Shake It Off,1989 (Deluxe),Taylor Swift,1/1/2014,USCJY1431349,593,62.3,"1,409,692,678","162,649","73,697,294",74.0,"3,622,416,832","14,917,829","322,329","269,428,239","2,080,409,767"
Why'd You Only Call Me When You're High?,Arctic Monkeys,1,2013,1,1,23389,29,1267333350,54,70,92,Major,70,81,63,4,0,8,4,Why'd You Only Call Me When You're High?,Why''d You Only Call Me When You''re High?,Arctic Monkeys,1/1/2013,GBCEL1300370,"3,008",25.4,"1,687,828,519","272,010","71,727,595",80.0,"527,397,003","5,344,645","8,490","8,308,615","45,596,295"
SNAP,Rosa Linn,1,2022,3,19,3202,18,726307468,148,80,170,Major,56,53,64,11,0,45,6,SNAP,SNAP,Rosa Linn,3/19/2022,USSM12207342,643,59.7,"1,039,482,815","99,333","60,341,587",79.0,"14,074,005","277,824","20,083","254,036","6,824,133"
Shape of You,Ed Sheeran,1,2017,1,6,32181,10,3562543890,33,0,96,Minor,83,93,65,58,0,9,8,Shape of You,Shape of You,Ed Sheeran,1/6/2017,GBAHS1600463,54,195.1,"3,909,458,734","316,378","148,037,882",80.0,"8,013,997,219","45,770,887","2,270,315","194,420,058","2,320,856,331"
